data_inversa;dia_semana;horario;uf;br;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;condicao_metereologica;tipo_pista;tracado_via;uso_solo;mortos;acidente_fatal
2025-09-28;domingo;18:10:00;SP;116;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;"Reta;Em Obras";Sim;0;false
2025-09-28;domingo;17:55:00;ES;101;SERRA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Céu Claro;Dupla;"Curva;Declive;Em Obras";Não;0;false
2025-08-19;terça-feira;15:30:00;RS;101;MAQUINE;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;14:00:00;MT;163;SINOP;Ingestão de álcool pelo condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Curva;Não;0;false
2025-09-28;domingo;18:45:00;RJ;116;RIO DE JANEIRO;Mal súbito do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;18:30:00;DF;251;BRASILIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Rotatória;Não;0;false
2025-09-28;domingo;18:45:00;RJ;40;PETROPOLIS;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Garoa/Chuvisco;Simples;Curva;Não;0;false
2025-09-28;domingo;18:00:00;RJ;116;GUAPIMIRIM;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-09-28;domingo;18:58:00;SP;116;ITAPECERICA DA SERRA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Nublado;Dupla;"Declive;Reta";Não;0;false
2025-09-28;domingo;19:00:00;MG;40;MATIAS BARBOSA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;18:00:00;PR;277;MEDIANEIRA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;17:55:00;PB;104;ESPERANCA;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Plena Noite;Ignorado;Simples;Reta;Sim;0;false
2025-09-28;domingo;17:50:00;BA;116;VITORIA DA CONQUISTA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;19:00:00;SC;101;SOMBRIO;Conversão proibida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Nublado;Múltipla;Reta;Não;0;false
2025-09-28;domingo;18:20:00;PA;308;CAPANEMA;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Curva;Sim;0;false
2025-09-28;domingo;19:30:00;SP;381;ATIBAIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Múltipla;Reta;Não;0;false
2025-09-28;domingo;18:30:00;MG;40;FELIXLANDIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Céu Claro;Simples;"Reta;Interseção de Vias";Não;0;false
2025-07-16;quarta-feira;07:00:00;PI;343;TERESINA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Viaduto;Reta";Sim;0;false
2025-09-28;domingo;15:05:00;MT;70;VARZEA GRANDE;Condutor deixou de manter distância do veículo da frente;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Interseção de Vias;Reta";Sim;0;false
2025-09-28;domingo;19:45:00;PR;153;GUAPIRAMA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;17:50:00;GO;364;JATAI;Ingestão de álcool pelo condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Céu Claro;Simples;Rotatória;Sim;0;false
2025-09-28;domingo;18:30:00;MG;251;SANTA CRUZ DE SALINAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Céu Claro;Simples;"Reta;Aclive";Não;0;false
2025-09-28;domingo;20:05:00;RS;386;SARANDI;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Céu Claro;Simples;Curva;Sim;0;false
2025-09-28;domingo;18:30:00;GO;40;CRISTALINA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;19:47:00;MG;459;CONGONHAL;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Céu Claro;Simples;"Declive;Reta";Não;1;true
2025-09-28;domingo;20:15:00;RS;116;GUAIBA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-09-28;domingo;19:15:00;MT;364;JACIARA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;18:20:00;MG;262;UBERABA;Reação tardia ou ineficiente do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Anoitecer;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;18:50:00;GO;60;GOIANIA;Objeto estático sobre o leito carroçável;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;18:50:00;PE;428;PETROLINA;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-28;domingo;19:20:00;PR;376;NOVA ESPERANCA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;"Declive;Reta";Não;0;false
2025-09-28;domingo;21:00:00;BA;116;FEIRA DE SANTANA;Acessar a via sem observar a presença dos outros veículos;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Céu Claro;Dupla;Reta;Sim;1;true
2025-09-28;domingo;19:10:00;MG;116;INHAPIM;Transitar no Acostamento;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-28;domingo;20:50:00;PR;376;ALTO PARANA;Ausência de sinalização;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Declive;Não;0;false
2025-09-28;domingo;20:55:00;RS;386;SAO JOSE DAS MISSOES;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Nevoeiro/Neblina;Simples;Curva;Não;0;false
2025-09-28;domingo;20:50:00;SP;153;JOSE BONIFACIO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Rotatória;Sim;0;false
2025-09-28;domingo;21:05:00;RS;386;TAQUARI;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Curva;Não;0;false
2025-09-28;domingo;18:12:00;BA;116;VITORIA DA CONQUISTA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Anoitecer;Céu Claro;Simples;"Rotatória;Interseção de Vias;Reta";Sim;0;false
2025-09-28;domingo;20:50:00;PR;277;MATELANDIA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Céu Claro;Simples;"Reta;Aclive";Não;1;true
2025-09-28;domingo;18:40:00;MG;116;MANHUACU;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-28;domingo;20:30:00;PE;232;GRAVATA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-28;domingo;20:50:00;PE;232;GRAVATA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Curva;Sim;0;false
2025-09-28;domingo;21:45:00;RS;386;ALMIRANTE TAMANDARE DO SUL;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Nevoeiro/Neblina;Simples;Curva;Não;1;true
2025-09-28;domingo;22:00:00;RS;386;CARAZINHO;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-09-28;domingo;21:50:00;RJ;116;QUEIMADOS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;21:35:00;PB;230;JOAO PESSOA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;20:00:00;MS;267;GUIA LOPES DA LAGUNA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-09-28;domingo;21:00:00;GO;153;APARECIDA DE GOIANIA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;22:00:00;RJ;116;RIO DE JANEIRO;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;21:55:00;PA;316;SAO FRANCISCO DO PARA;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-28;domingo;23:20:00;GO;70;JUSSARA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Céu Claro;Simples;"Curva;Declive";Não;1;true
2025-09-28;domingo;20:09:00;BA;418;NOVA VICOSA;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Sim;0;false
2025-09-28;domingo;22:50:00;GO;153;GOIANIA;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-28;domingo;21:40:00;PR;277;PALMEIRA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-28;domingo;21:07:00;PA;163;TRAIRAO;Velocidade Incompatível;Colisão transversal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Curva;Sim;0;false
2025-09-29;segunda-feira;00:00:00;RJ;465;NOVA IGUACU;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Ignorado;Simples;Reta;Sim;0;false
2025-09-28;domingo;22:20:00;MT;364;PEDRA PRETA;Ingestão de álcool pelo condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Céu Claro;Simples;Reta;Não;1;true
2025-09-29;segunda-feira;01:10:00;SP;116;SAO JOSE DOS CAMPOS;Condutor Dormindo;Capotamento;Com Vítimas Feridas;Plena Noite;Céu Claro;Dupla;Reta;Não;0;false
2025-09-28;domingo;19:45:00;PA;230;SAO JOAO DO ARAGUAIA;Ausência de reação do condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Ignorado;Simples;Reta;Não;1;true
2025-09-29;segunda-feira;02:05:00;SC;282;LAGES;Ingestão de álcool pelo condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Nevoeiro/Neblina;Simples;Rotatória;Sim;0;false
2025-09-28;domingo;20:00:00;BA;110;CATU;Ultrapassagem Indevida;Colisão frontal;Sem Vítimas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;00:20:00;SC;101;CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Céu Claro;Múltipla;Curva;Sim;0;false
2025-09-29;segunda-feira;01:00:00;GO;153;RIALMA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;"Reta;Em Obras";Não;0;false
2025-09-29;segunda-feira;04:30:00;CE;20;CARIDADE;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Amanhecer;Céu Claro;Simples;Reta;Sim;0;false
2025-09-29;segunda-feira;04:00:00;PR;116;CURITIBA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Nublado;Dupla;Reta;Não;0;false
2025-09-29;segunda-feira;04:30:00;RJ;116;GUAPIMIRIM;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Nublado;Simples;Reta;Sim;0;false
2025-09-29;segunda-feira;04:50:00;DF;70;BRASILIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Céu Claro;Dupla;Reta;Não;0;false
2025-09-29;segunda-feira;04:50:00;PB;101;JOAO PESSOA;Ingestão de álcool pelo condutor;Atropelamento de Pedestre;Com Vítimas Fatais;Amanhecer;Nublado;Dupla;"Reta;Aclive";Sim;1;true
2025-09-29;segunda-feira;04:30:00;PE;428;PETROLINA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Céu Claro;Múltipla;"Reta;Interseção de Vias";Sim;0;false
2025-09-29;segunda-feira;05:30:00;RJ;40;DUQUE DE CAXIAS;Mal súbito do condutor;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;05:35:00;PI;343;TERESINA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;06:30:00;SC;101;SAO JOSE;Trafegar com motocicleta (ou similar) entre as faixas;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;04:25:00;BA;101;RIO REAL;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Nublado;Simples;"Aclive;Curva";Não;0;false
2025-09-28;domingo;20:30:00;PR;163;TOLEDO;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Céu Claro;Dupla;Reta;Não;1;true
2025-09-29;segunda-feira;05:46:00;MS;60;SIDROLANDIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Céu Claro;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;00:45:00;MT;163;SINOP;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Céu Claro;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;07:15:00;PR;376;SARANDI;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Viaduto;Reta;Declive";Sim;0;false
2025-09-29;segunda-feira;07:35:00;PE;428;PETROLINA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-29;segunda-feira;08:00:00;RS;158;SANTA MARIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Em Obras;Reta;Ponte";Sim;0;false
2025-09-29;segunda-feira;07:45:00;SC;282;LAGES;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Pleno dia;Nevoeiro/Neblina;Dupla;Reta;Sim;0;false
2025-09-29;segunda-feira;08:00:00;PB;230;JOAO PESSOA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;"Viaduto;Declive";Sim;0;false
2025-09-29;segunda-feira;08:00:00;RS;290;CACHOEIRA DO SUL;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Aclive;Em Obras;Reta";Não;0;false
2025-09-29;segunda-feira;05:44:00;ES;262;CONCEICAO DO CASTELO;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Céu Claro;Simples;"Declive;Curva";Não;0;false
2025-08-04;segunda-feira;10:00:00;MG;40;BELO HORIZONTE;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Declive;Reta";Sim;0;false
2025-07-14;segunda-feira;07:10:00;PI;343;PARNAIBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Sol;Dupla;"Interseção de Vias;Reta";Sim;0;false
2025-09-29;segunda-feira;08:05:00;SC;101;JOINVILLE;Manobra de mudança de faixa;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-09-29;segunda-feira;07:00:00;RJ;101;CASIMIRO DE ABREU;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Curva;Não;0;false
2025-09-29;segunda-feira;08:00:00;PR;153;SANTO ANTONIO DA PLATINA;Transitar no Acostamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Interseção de Vias;Sim;0;false
2025-09-29;segunda-feira;07:20:00;RO;174;VILHENA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Reta;Interseção de Vias;Em Obras;Desvio Temporário";Sim;0;false
2025-09-29;segunda-feira;08:30:00;RS;386;LAJEADO;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-29;segunda-feira;08:00:00;MG;381;CONTAGEM;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;08:45:00;RN;101;SAO GONCALO DO AMARANTE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Rotatória;Sim;0;false
2025-09-29;segunda-feira;09:00:00;GO;60;GUAPO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Reta;Declive";Sim;0;false
2025-09-19;sexta-feira;12:55:00;RR;174;RORAINOPOLIS;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Sol;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;09:10:00;ES;101;PEDRO CANARIO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Sol;Simples;"Reta;Aclive";Não;0;false
2025-09-29;segunda-feira;09:20:00;PB;230;SOUSA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-09-29;segunda-feira;09:15:00;SP;116;SAO PAULO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;09:15:00;PR;116;CURITIBA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-29;segunda-feira;08:00:00;SP;116;TAUBATE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-21;domingo;17:00:00;PR;376;TIBAGI;Chuva;Capotamento;Com Vítimas Feridas;Pleno dia;Chuva;Dupla;Reta;Não;0;false
2025-09-29;segunda-feira;09:30:00;MG;381;POUSO ALEGRE;Carga excessiva e/ou mal acondicionada;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Não;0;false
2025-09-29;segunda-feira;09:15:00;PR;277;PARANAGUA;Mal súbito do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-09-01;segunda-feira;07:48:00;SC;101;TUBARAO;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Nublado;Múltipla;Aclive;Sim;0;false
2025-09-29;segunda-feira;09:15:00;RJ;40;DUQUE DE CAXIAS;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;10:45:00;PE;101;ABREU E LIMA;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Não;0;false
2025-09-29;segunda-feira;10:50:00;PB;230;CABEDELO;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;"Reta;Interseção de Vias";Sim;0;false
2025-09-29;segunda-feira;08:42:00;RJ;116;NOVA IGUACU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-22;segunda-feira;17:05:00;RS;470;GARIBALDI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Sim;0;false
2025-09-29;segunda-feira;09:10:00;ES;262;DOMINGOS MARTINS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Curva;Não;0;false
2025-09-29;segunda-feira;09:35:00;PI;316;TERESINA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;12:00:00;MG;40;JUIZ DE FORA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Curva;Não;0;false
2025-09-29;segunda-feira;10:20:00;RJ;40;DUQUE DE CAXIAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;12:00:00;PR;277;CURITIBA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Dupla;Reta;Sim;0;false
2025-09-29;segunda-feira;13:20:00;SC;101;BIGUACU;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Céu Claro;Múltipla;Reta;Sim;0;false
2025-09-29;segunda-feira;13:00:00;SC;282;PALHOCA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;Reta;Não;0;false
2025-09-29;segunda-feira;09:30:00;BA;116;NOVA ITARANA;Falta de acostamento;Tombamento;Com Vítimas Feridas;Pleno dia;Céu Claro;Simples;"Declive;Curva";Não;0;false
