id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
730876;10/11/2025;segunda-feira;06:50:00;PR;373;172;PONTA GROSSA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;"Aclive;Curva";Não;3;0;0;1;1;1;1;3;-25,081388;-50,192222;SPRF-PR;DEL03-PR;UOP01-DEL03-PR
730877;10/11/2025;segunda-feira;08:10:00;SC;116;246,9;LAGES;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Rotatória;Sim;3;0;1;0;1;1;1;3;-27,8117092;-50,36821604;SPRF-SC;DEL05-SC;UOP02-DEL05-SC
730880;10/11/2025;segunda-feira;06:40:00;PA;230;118;MARABA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;4;0;2;0;1;1;2;3;-5,3508544;-49,10066915;SPRF-PA;DEL03-PA;UOP01-DEL03-PA
730882;10/11/2025;segunda-feira;08:04:00;PE;232;251;ARCOVERDE;Ingestão de álcool pelo condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Reta";Sim;4;0;1;0;3;0;1;4;-8,42894;-37,059718;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
730890;10/11/2025;segunda-feira;05:17:00;MT;70;688;CACERES;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Amanhecer;Decrescente;Sol;Simples;Reta;Não;5;0;3;0;1;3;3;5;-16,217063;-57,419438;SPRF-MT;DEL03-MT;UOP01-DEL03-MT
730897;10/11/2025;segunda-feira;04:10:00;MT;174;190;PORTO ESPERIDIAO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;1;1;0;2;-15,70667126;-58,70578766;SPRF-MT;DEL03-MT;UOP01-DEL03-MT
730898;10/11/2025;segunda-feira;08:30:00;SC;101;137;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Aclive;Reta";Sim;2;0;0;1;1;0;1;2;-27,02029419;-48,6094257;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
730901;10/11/2025;segunda-feira;10:30:00;RJ;116;80;TERESOPOLIS;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;0;0;2;1;0;3;-22,382971;-42,95715;SPRF-RJ;DEL04-RJ;UOP01-DEL04-RJ
730904;10/11/2025;segunda-feira;10:50:00;PR;277;77;SAO JOSE DOS PINHAIS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;1;0;0;1;1;0;3;-25,48735492;-49,18240992;SPRF-PR;DEL01-PR;UOP07-DEL01-PR
730911;06/11/2025;quinta-feira;10:50:00;SP;116;44,5;CANAS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;1;1;1;3;-22,70581;-45,041955;SPRF-SP;DEL08-SP;UOP02-DEL08-SP
730913;31/10/2025;sexta-feira;10:06:00;CE;222;301,5;TIANGUA;Demais falhas mecânicas ou elétricas;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Sol;Simples;"Declive;Curva";Não;3;1;0;1;0;4;1;6;-3,66418984;-40,95688105;SPRF-CE;DEL04-CE;UOP02-DEL04-CE
730923;10/11/2025;segunda-feira;10:45:00;SP;381;58,2;MAIRIPORA;Mal súbito do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-23,276884;-46,585813;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
730928;10/11/2025;segunda-feira;12:00:00;PE;232;59,2;POMBOS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Sim;2;1;0;0;0;1;0;2;-8,147348;-35,40052;SPRF-PE;DEL02-PE;UOP02-DEL02PE
730932;10/11/2025;segunda-feira;06:20:00;BA;116;618,5;JAGUAQUARA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Reta";Não;6;1;0;4;0;1;4;4;-13,396056;-40,023129;SPRF-BA;DEL03-BA;UOP02-DEL03-BA
730937;15/10/2025;quarta-feira;18:50:00;PB;230;343;PATOS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;0;0;1;2;0;1;2;-6,97512;-37,344178;SPRF-PB;DEL03-PB;UOP01-DEL03-PB
730938;10/11/2025;segunda-feira;13:10:00;RS;290;99,7;PORTO ALEGRE;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Viaduto";Sim;7;0;2;0;5;0;2;4;-29,98905094;-51,23420358;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
730940;10/11/2025;segunda-feira;13:25:00;GO;153;428;ANAPOLIS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;4;0;0;1;1;3;1;5;-16,260209;-48,986396;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
730945;10/11/2025;segunda-feira;14:16:00;SC;101;102,4;BALNEARIO PICARRAS;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Múltipla;"Aclive;Reta";Sim;3;1;0;0;1;1;0;3;-26,779365;-48,684698;SPRF-SC;DEL03-SC;UOP02-DEL03-SC
730947;10/11/2025;segunda-feira;14:20:00;MG;40;479,3;SETE LAGOAS;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;"Reta;Declive";Sim;3;0;0;1;1;1;1;3;-19,53705;-44,25444;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
730948;08/11/2025;sábado;11:00:00;BA;324;533;CONCEICAO DO JACUIPE;Problema com o freio;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;1;0;2;1;1;4;-12,3570366;-38,8285116;SPRF-BA;DEL01-BA;UOP03-DEL01-BA
730950;10/11/2025;segunda-feira;13:45:00;MG;40;507,9;RIBEIRAO DAS NEVES;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;2;1;1;4;-19,7658;-44,1316;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
730954;10/11/2025;segunda-feira;15:00:00;ES;101;30;CONCEICAO DA BARRA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Reta;Aclive";Não;2;0;1;0;0;2;1;3;-18,41387882;-39,93650286;SPRF-ES;DEL04-ES;UOP02-DEL04-ES
730959;10/11/2025;segunda-feira;14:40:00;SC;163;71;SAO MIGUEL DO OESTE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;5;0;0;0;4;1;0;3;-26,72803528;-53,51275116;SPRF-SC;DEL07-SC;UOP03-DEL07-SC
730960;10/11/2025;segunda-feira;14:45:00;SC;480;131,3;CHAPECO;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-27,058792;-52,635858;SPRF-SC;DEL07-SC;UOP01-DEL07-SC
730962;10/11/2025;segunda-feira;15:30:00;RS;470;222;GARIBALDI;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Rotatória";Sim;2;0;0;1;1;0;1;2;-29,21730247;-51,51744453;SPRF-RS;DEL06-RS;UOP01-DEL06-RS
730964;10/11/2025;segunda-feira;14:40:00;MT;163;1068;GUARANTA DO NORTE;Transitar na contramão;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-9,9323;-54,9042;SPRF-MT;DEL06-MT;UOP03-DEL06-MT
730965;10/11/2025;segunda-feira;15:50:00;MG;381;486,9;BETIM;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;4;0;2;0;2;0;2;3;-19,95592755;-44,10888004;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
730970;10/11/2025;segunda-feira;16:50:00;SP;488;4,6;APARECIDA;Objeto estático sobre o leito carroçável;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22,853032;-45,239209;SPRF-SP;DEL08-SP;UOP01-DEL08-SP
730975;10/11/2025;segunda-feira;16:40:00;PR;277;200;PALMEIRA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta";Não;5;0;0;3;1;2;3;5;-25,459;-50,213;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
730983;10/11/2025;segunda-feira;14:16:00;SC;470;99,8;APIUNA;Reação tardia ou ineficiente do condutor;Engavetamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;4;1;1;0;1;2;1;5;-27,04516;-49,39415;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
730986;10/11/2025;segunda-feira;17:00:00;MG;381;482,2;BETIM;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Aclive";Sim;3;0;0;0;2;1;0;3;-19,9588965;-44,0717585;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
730989;10/11/2025;segunda-feira;17:00:00;PR;163;305;MERCEDES;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;0;2;1;3;-24,419823;-54,166108;SPRF-PR;DEL06-PR;UOP02-DEL06-PR
730992;10/11/2025;segunda-feira;17:40:00;RS;470;220,8;GARIBALDI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive";Não;3;0;0;1;2;0;1;2;-29,20321246;-51,51817954;SPRF-RS;DEL06-RS;UOP01-DEL06-RS
730994;10/11/2025;segunda-feira;15:00:00;RJ;101;308;SAO GONCALO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22,7928741;-43,0248249;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
730997;10/11/2025;segunda-feira;18:00:00;PR;277;3,5;PARANAGUA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;2;0;1;0;0;1;1;2;-25,5447914;-48,5598313;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
731005;10/11/2025;segunda-feira;16:55:00;MG;381;815,9;CAREACU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Interseção de Vias;Reta";Não;2;0;1;0;1;0;1;2;-22,04500777;-45,68853378;SPRF-MG;DEL16-MG;UOP02-DEL16-MG
731007;10/11/2025;segunda-feira;17:10:00;MG;116;702,9;MURIAE;Manobra de mudança de faixa;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;3;0;0;1;0;2;1;3;-21,129457;-42,385356;SPRF-MG;DEL07-MG;UOP02-DEL07-MG
731010;10/11/2025;segunda-feira;19:15:00;SC;101;209,6;SAO JOSE;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;"Reta;Declive";Sim;4;0;0;1;2;1;1;3;-27,61463356;-48,64362075;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
731021;10/11/2025;segunda-feira;20:00:00;PR;376;482;PONTA GROSSA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Dupla;Curva;Sim;5;0;2;0;2;1;2;3;-25,07989;-50,187536;SPRF-PR;DEL03-PR;UOP01-DEL03-PR
731022;10/11/2025;segunda-feira;19:00:00;GO;60;278;JANDAIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-17,235273;-50,204813;SPRF-GO;DEL04-GO;UOP02-DEL04-GO
731033;10/11/2025;segunda-feira;18:40:00;MA;10;241;DAVINOPOLIS;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-5,61512;-47,41603;SPRF-MA;DEL04-MA;UOP01-DEL04-MA
731035;10/11/2025;segunda-feira;18:35:00;RO;364;11;VILHENA;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Interseção de Vias;Rotatória";Sim;2;0;1;0;1;0;1;2;-12,74527;-60,11508;SPRF-RO;DEL04-RO;UOP01-DEL04-RO
731036;10/11/2025;segunda-feira;20:45:00;PA;316;105;SANTA MARIA DO PARA;Transitar na contramão;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;6;1;0;3;1;3;3;7;-1,341302;-47,552257;SPRF-PA;DEL01-PA;UOP02-DEL01-PA
731039;10/11/2025;segunda-feira;07:30:00;PA;155;272;ELDORADO DO CARAJAS;Falta de acostamento;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Ponte";Não;2;0;0;1;0;1;1;2;-5,99890676;-49,24918151;SPRF-PA;DEL03-PA;UOP01-DEL03-PA
731045;10/11/2025;segunda-feira;22:11:00;MG;381;342;JOAO MONLEVADE;Demais falhas mecânicas ou elétricas;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;"Curva;Declive";Não;1;0;1;0;0;0;1;1;-19,863446;-43,124514;SPRF-MG;DEL03-MG;UOP01-DEL03-MG
731046;10/11/2025;segunda-feira;22:40:00;RJ;101;69;CAMPOS DOS GOYTACAZES;Conversão proibida;Colisão transversal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Retorno Regulamentado";Não;3;1;0;0;1;1;0;3;-21,775177;-41,363215;SPRF-RJ;DEL08-RJ;UOP02-DEL08-RJ
731056;11/11/2025;terça-feira;01:40:00;MT;70;573,3;POCONE;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;1;0;0;1;0;0;1;1;-15,757964;-56,580455;SPRF-MT;DEL03-MT;UOP02-DEL03-MT
731059;11/11/2025;terça-feira;03:30:00;PR;376;664;TIJUCAS DO SUL;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;4;0;1;0;2;1;1;3;-25,85290626;-48,97751292;SPRF-PR;DEL01-PR;UOP04-DEL01-PR
731060;11/11/2025;terça-feira;05:20:00;ES;101;356,9;ANCHIETA;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;2;1;0;0;0;1;0;2;-20,68936292;-40,69499016;SPRF-ES;DEL03-ES;UOP01-DEL03-ES
731062;11/11/2025;terça-feira;03:45:00;MA;316;610;TIMON;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;1;1;0;2;-5,069128;-42,877821;SPRF-MA;DEL03-MA;UOP02-DEL03-MA
731064;11/11/2025;terça-feira;01:15:00;BA;101;28;ESPLANADA;Avarias e/ou desgaste excessivo no pneu;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Nevoeiro/Neblina;Dupla;Curva;Não;2;0;0;0;1;1;0;2;-11,70364597;-37,90868998;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
731068;11/11/2025;terça-feira;05:50:00;PR;277;386;CANDOI;Condutor Dormindo;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Reta;Não;2;0;0;1;1;0;1;2;-25,44355606;-51,8592099;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
731069;11/11/2025;terça-feira;04:40:00;RJ;495;24,5;PETROPOLIS;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Curva;Não;2;0;0;1;1;0;1;2;-22,2409;-43,0459;SPRF-RJ;DEL05-RJ;UOP02-DEL05-RJ
731071;11/11/2025;terça-feira;04:00:00;MG;153;103;PRATA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-19,260969;-48,923436;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
731073;11/11/2025;terça-feira;05:30:00;MG;262;62,5;MATIPO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;0;1;0;0;1;1;2;-20,29321743;-42,21752644;SPRF-MG;DEL06-MG;UOP03-DEL06-MG
731077;11/11/2025;terça-feira;02:00:00;MG;381;579,7;CARMOPOLIS DE MINAS;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;0;1;1;2;-20,479952;-44,587605;SPRF-MG;DEL04-MG;UOP01-DEL04-MG
731078;11/11/2025;terça-feira;08:15:00;PR;369;200;APUCARANA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;8;0;0;2;5;1;2;5;-23,5221825;-51,43976355;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
731079;20/09/2025;sábado;12:10:00;MG;116;592;MANHUACU;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;3;0;2;0;0;2;2;3;-20,2769151;-42,1447226;SPRF-MG;DEL06-MG;UOP03-DEL06-MG
731081;11/11/2025;terça-feira;07:20:00;RS;290;60;GRAVATAI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;0;0;3;1;0;3;-29,92578838;-50,86089492;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
731083;09/11/2025;domingo;05:50:00;MG;50;176;UBERABA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;2;1;1;4;-19,77898062;-47,95875549;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
731085;11/11/2025;terça-feira;02:45:00;MA;222;478,3;SANTA LUZIA;Reação tardia ou ineficiente do condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Declive;Curva";Não;5;1;1;1;1;1;2;4;-4,09303;-45,96744;SPRF-MA;DEL02-MA;UOP01-DEL02-MA
731086;07/11/2025;sexta-feira;21:30:00;SC;470;128,4;RIO DO SUL;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;1;0;1;0;0;0;1;1;-27,1468;-49,5811056;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
731087;11/11/2025;terça-feira;06:30:00;SC;101;187,4;BIGUACU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;5;1;1;0;1;2;1;4;-27,446843;-48,630693;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
731089;11/11/2025;terça-feira;07:51:00;PR;277;363,8;GUARAPUAVA;Conversão proibida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;0;1;1;2;1;4;-25,427517;-51,596439;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
731096;11/11/2025;terça-feira;08:30:00;GO;20;212,4;POSSE;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;3;0;1;0;2;0;1;2;-14,25;-46,36;SPRF-DF;DEL02-DF;UOP03-DEL02-DF
731097;07/11/2025;sexta-feira;13:00:00;PR;376;499;PONTA GROSSA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta";Não;3;0;0;1;1;3;1;5;-25,170385;-50,109466;SPRF-PR;DEL03-PR;UOP04-DEL03-PR
731098;11/11/2025;terça-feira;09:15:00;PE;101;71,1;RECIFE;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;9;0;2;0;6;1;2;7;-8,07768;-34,94293;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
731100;26/08/2025;terça-feira;23:40:00;SP;116;135,1;SAO JOSE DOS CAMPOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;4;1;0;0;2;3;0;6;-23,1468378;-45,7722135;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
731103;11/11/2025;terça-feira;09:50:00;SC;101;207;SAO JOSE;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-27,59314792;-48,61859735;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
731107;11/11/2025;terça-feira;03:30:00;SP;116;369;MIRACATU;Ausência de reação do condutor;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Ignorado;Dupla;Reta;Sim;3;0;0;0;2;3;0;5;-24,15140844;-47,31476784;SPRF-SP;DEL04-SP;UOP02-DEL04-SP
731112;11/11/2025;terça-feira;09:00:00;MT;163;947,4;NOVA SANTA HELENA;Ultrapassagem Indevida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;8;0;4;0;4;0;4;4;-10,9195;-55,2015;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
731116;11/11/2025;terça-feira;11:20:00;PR;277;663,1;MATELANDIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;7;1;0;1;3;2;1;6;-25,25217;-54,00264;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
731121;10/11/2025;segunda-feira;03:45:00;MG;50;198;DELTA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-19,94374995;-47,81005081;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
731129;11/11/2025;terça-feira;05:00:00;TO;230;128,5;ARAGUATINS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;1;0;0;1;1;-5,77871323;-48,02752376;SPRF-TO;DEL02-TO;UOP03-DEL02-TO
731133;11/11/2025;terça-feira;12:15:00;SP;459;16;PIQUETE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-22,61413765;-45,17643361;SPRF-SP;DEL08-SP;UOP02-DEL08-SP
731134;11/11/2025;terça-feira;12:55:00;RS;290;13,1;SANTO ANTONIO DA PATRULHA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-29,874547;-50,397198;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
731137;11/11/2025;terça-feira;13:15:00;PB;101;70,8;SANTA RITA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;7;3;0;0;3;2;0;4;-7,06792324;-35,00440434;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
731140;05/11/2025;quarta-feira;12:20:00;SC;163;96,6;SAO JOSE DO CEDRO;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva";Não;4;0;0;2;1;1;2;4;-26,51179696;-53,51340542;SPRF-SC;DEL07-SC;UOP03-DEL07-SC
731143;15/10/2025;quarta-feira;11:00:00;SC;116;187;SAO CRISTOVAO DO SUL;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Curva";Não;2;0;1;0;0;1;1;2;-27,31896;-50,42382;SPRF-SC;DEL05-SC;UOP03-DEL05-SC
731147;11/11/2025;terça-feira;13:49:00;MT;163;649;LUCAS DO RIO VERDE;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Em Obras;Reta";Não;4;0;0;1;2;2;1;5;-13,382572;-56,088322;SPRF-MT;DEL06-MT;UOP01-DEL06-MT
731150;16/10/2025;quinta-feira;18:16:00;SC;282;157;BOM RETIRO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Anoitecer;Crescente;Nublado;Simples;Reta;Não;4;0;0;0;3;1;0;2;-27,742624;-49,727013;SPRF-SC;DEL05-SC;UOP01-DEL05-SC
731152;22/10/2025;quarta-feira;09:30:00;BA;324;608;SIMOES FILHO;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;5;0;2;0;3;0;2;4;-12,8360128;-38,4136011;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
