id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;feridos;ilesos;ignorados;veiculos;latitude;longitude;regional;delegacia;uop
763789;08/04/2026;quarta-feira;17:20:00;SP;116;464,8;PARIQUERA-ACU;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;3;0;1;0;1;2;0;2;-24,64651225;-47,91749166;SPRF-SP;DEL05/SP;UOP01-DEL05-SP
763790;08/04/2026;quarta-feira;17:30:00;RJ;40;108;DUQUE DE CAXIAS;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;1;0;1;0;1;0;0;1;-22,67231304;-43,28647614;SPRF-RJ;DEL01/RJ;UOP02-DEL01-RJ
763791;08/04/2026;quarta-feira;18:30:00;CE;116;40;HORIZONTE;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;1;2;0;0;2;-4,09989454;-38,5022645;SPRF-CE;DEL01/CE;UOP02-DEL01-CE
763793;08/04/2026;quarta-feira;18:34:00;RN;101;51,6;CEARA-MIRIM;Desrespeitar a preferência no cruzamento;Colisão transversal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Interseção de Vias";Não;2;0;0;0;0;1;0;2;-5,54301645;-35,31550445;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
763794;08/04/2026;quarta-feira;17:25:00;MG;262;34,8;MANHUACU;Transitar na contramão;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Curva;Sim;2;0;1;0;1;1;0;2;-20,25706;-42,029973;SPRF-MG;DEL06/MG;UOP03-DEL06-MG
763795;08/04/2026;quarta-feira;15:20:00;GO;153;244;SAO LUIZ DO NORTE;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Aclive;Reta";Não;1;0;1;0;1;0;0;1;-14,88494055;-49,33926379;SPRF-GO;DEL07/GO;UOP02-DEL07-GO
763796;08/04/2026;quarta-feira;17:30:00;GO;80;100;VILA PROPICIO;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Curva;Não;1;0;1;0;1;0;0;1;-15,202022;-48,754877;SPRF-GO;DEL07/GO;UOP02-DEL07-GO
763798;08/04/2026;quarta-feira;17:45:00;PI;343;594,8;FLORIANO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;Sim;3;0;2;0;2;1;0;3;-6,79458;-43,04624;SPRF-PI;DEL03-PI;UOP01-DEL03-PI
763799;08/04/2026;quarta-feira;18:35:00;PI;343;10,5;PARNAIBA;Pista esburacada;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;1;0;0;1;1;0;0;1;-2,90274225;-41,74649119;SPRF-PI;DEL05-PI;UOP01-DEL05-PI
763800;08/04/2026;quarta-feira;18:37:00;PE;101;62,8;RECIFE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;1;0;2;-8,00561;-34,93789;SPRF-PE;DEL01/PE;UOP02-DEL01-PE
763801;08/04/2026;quarta-feira;17:30:00;MG;40;570,7;NOVA LIMA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Simples;"Aclive;Reta";Não;1;0;1;0;1;0;0;1;-20,216101;-43,972115;SPRF-MG;DEL01/MG;UOP02-DEL01-MG
763802;08/04/2026;quarta-feira;18:00:00;RJ;101;315;SAO GONCALO;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-22,8170897;-43,0777359;SPRF-RJ;DEL02/RJ;UOP02-DEL02-RJ
763804;08/04/2026;quarta-feira;19:10:00;GO;153;505,8;APARECIDA DE GOIANIA;Velocidade Incompatível;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Múltipla;Reta;Sim;3;0;1;0;1;2;0;3;-16,75210668;-49,24120042;SPRF-GO;DEL01/GO;UOP01-DEL01-GO
763805;08/04/2026;quarta-feira;19:00:00;RS;101;16,8;OSORIO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;0;2;0;1;-29,767767;-50,197645;SPRF-RS;DEL03/RS;UOP01-DEL03-RS
763806;08/04/2026;quarta-feira;16:15:00;MG;262;424,7;SAO GONCALO DO PARA;Reação tardia ou ineficiente do condutor;Capotamento;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Não;1;0;0;0;0;1;0;1;-19,8985535;-44,85794744;SPRF-MG;DEL08/MG;UOP03-DEL08-MG
763808;08/04/2026;quarta-feira;19:15:00;RS;386;51,1;SEBERI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;1;0;1;1;0;2;-27,49414529;-53,39061103;SPRF-RS;DEL08/RS;UOP02-DEL08-RS
763810;08/04/2026;quarta-feira;19:00:00;PR;153;335;IRATI;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;2;0;2;1;0;2;-25,49803;-50,64824;SPRF-PR;DEL08/PR;UOP02-DEL08-PR
763811;08/04/2026;quarta-feira;18:25:00;SC;101;297;LAGUNA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Declive;Interseção de Vias";Não;2;0;0;1;1;1;0;2;-28,334553;-48,732961;SPRF-SC;DEL02/SC;UOP03-DEL02-SC
763812;08/04/2026;quarta-feira;12:30:00;MG;116;447;ENGENHEIRO CALDAS;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;1;0;0;1;-19,1295683;-42,01436999;SPRF-MG;DEL06/MG;UOP02-DEL06-MG
763813;08/04/2026;quarta-feira;17:00:00;RO;319;143;PORTO VELHO;Ausência de reação do condutor;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Interseção de Vias";Sim;2;0;0;0;0;2;0;2;-8,75671399;-63,8865602;SPRF-RO;DEL01-RO;UOP01-DEL01-RO
763814;08/04/2026;quarta-feira;19:20:00;RS;116;148,5;CAXIAS DO SUL;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Aclive;Reta";Sim;3;0;1;0;1;2;0;3;-29,158038;-51,153623;SPRF-RS;DEL05/RS;UOP01-DEL05-RS
763815;08/04/2026;quarta-feira;18:30:00;MG;267;74,9;JUIZ DE FORA;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;3;0;2;0;2;1;0;2;-21,75089024;-43,20922852;SPRF-MG;DEL05/MG;UOP01-DEL05-MG
763816;08/04/2026;quarta-feira;16:20:00;CE;116;219;SAO JOAO DO JAGUARIBE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Ignorado;Simples;"Curva;Declive";Não;2;0;0;1;1;1;0;1;-5,33796811;-38,18916321;SPRF-CE;DEL03/CE;UOP01-DEL03-CE
763817;08/04/2026;quarta-feira;19:40:00;CE;304;52;ARACATI;Objeto estático sobre o leito carroçável;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Vento;Simples;Reta;Não;1;0;0;1;1;0;0;1;-4,57579542;-37,73170262;SPRF-CE;DEL03/CE;UOP02-DEL03-CE
763819;08/04/2026;quarta-feira;19:00:00;SC;116;175,7;SAO CRISTOVAO DO SUL;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;3;0;1;0;1;2;0;2;-27,2364;-50,46249;SPRF-SC;DEL05/SC;UOP03-DEL05-SC
763820;08/04/2026;quarta-feira;15:30:00;SC;101;131,3;CAMBORIU;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;1;2;0;0;3;-26,992875;-48,661301;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
763821;08/04/2026;quarta-feira;19:40:00;RS;470;228;SAO MARCOS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;1;0;2;-29;-51;SPRF-RS;DEL06/RS;UOP01-DEL06-RS
763823;08/04/2026;quarta-feira;20:50:00;SC;101;162;TIJUCAS;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;1;0;0;1;-27,22183406;-48,62677574;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
763824;08/04/2026;quarta-feira;20:50:00;PE;101;69,7;RECIFE;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;2;1;0;2;-8,065286;-34,943887;SPRF-PE;DEL01/PE;UOP01-DEL01-PE
763826;08/04/2026;quarta-feira;19:20:00;SC;101;34,3;JOINVILLE;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;0;1;0;1;-26,2635544;-48,90117645;SPRF-SC;DEL03/SC;UOP01-DEL03-SC
763827;08/04/2026;quarta-feira;17:30:00;MG;40;279,9;TRES MARIAS;Conversão proibida;Colisão transversal;Com Vítimas Fatais;Anoitecer;Crescente;Chuva;Simples;Declive;Sim;3;1;0;1;1;1;0;2;-18,23584153;-45,21314342;SPRF-MG;DEL14/MG;UOP02-DEL14-MG
763829;08/04/2026;quarta-feira;21:40:00;ES;101;300;VIANA;Ingestão de álcool pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-20,355752;-40,417969;SPRF-ES;DEL01-ES;UOP01-DEL01-ES
763830;08/04/2026;quarta-feira;19:00:00;PI;316;165;ELESBAO VELOSO;Afundamento ou ondulação no pavimento;Saída de leito carroçável;Com Vítimas Fatais;Anoitecer;Decrescente;Chuva;Simples;Reta;Não;1;1;0;0;0;0;0;1;-6,2117445;-42,079363;SPRF-PI;DEL04-PI;UOP02-DEL04-PI
763831;08/04/2026;quarta-feira;21:00:00;SC;470;111;IBIRAMA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;0;0;1;0;1;-27,099429;-49,459572;SPRF-SC;DEL04/SC;UOP02-DEL04-SC
763832;08/04/2026;quarta-feira;19:00:00;MT;364;1241;COMODORO;Iluminação deficiente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;5;0;0;1;1;4;0;2;-13,652463;-59,76690531;SPRF-MT;DEL04/MT;UOP02-DEL04-MT
763833;08/04/2026;quarta-feira;21:15:00;RJ;101;72;CAMPOS DOS GOYTACAZES;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;1;0;2;-21,79863;-41,393787;SPRF-RJ;DEL08/RJ;UOP02-DEL08-RJ
763834;08/04/2026;quarta-feira;20:45:00;MA;316;619;TIMON;Ingestão de álcool pelo condutor;Colisão lateral sentido oposto;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;0;1;0;2;-5,12280309;-42,8233423;SPRF-MA;DEL03-MA;UOP02-DEL03-MA
763835;08/04/2026;quarta-feira;22:00:00;CE;20;276,5;CANINDE;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;1;0;0;0;2;0;2;-4,608455;-39,37245;SPRF-CE;DEL02/CE;UOP01-DEL02-CE
763837;08/04/2026;quarta-feira;18:40:00;RJ;116;98;GUAPIMIRIM;Chuva;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Curva;Não;1;0;1;0;1;0;0;1;-22,476558;-42,995323;SPRF-RJ;DEL04/RJ;UOP01-DEL04-RJ
763838;08/04/2026;quarta-feira;22:46:00;PE;101;77,6;RECIFE;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";Sim;3;0;1;0;1;1;0;3;-8,13266147;-34,94624066;SPRF-PE;DEL01/PE;UOP01-DEL01-PE
763839;08/04/2026;quarta-feira;20:35:00;ES;262;96;DOMINGOS MARTINS;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;1;2;0;0;1;-20,36087;-41,07498;SPRF-ES;DEL01-ES;UOP02-DEL01-ES
763842;08/04/2026;quarta-feira;23:10:00;PA;155;261,8;ELDORADO DO CARAJAS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;1;0;0;0;0;0;2;-6,040234;-49,284901;SPRF-PA;DEL03/PA;UOP01-DEL03-PA
763844;08/04/2026;quarta-feira;23:30:00;PI;316;21;TERESINA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Curva;Não;1;0;1;0;1;0;0;1;-5,27751277;-42,72567342;SPRF-PI;DEL01-PI;UOP02-DEL01-PI
763846;08/04/2026;quarta-feira;21:30:00;MG;354;705,4;CAXAMBU;Ausência de reação do condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;1;0;0;0;0;1;0;1;-21,99351039;-44,92622479;SPRF-MG;DEL17/MG;UOP01-DEL17-MG
763847;09/04/2026;quinta-feira;00:10:00;RJ;356;63;ITAPERUNA;Demais falhas na via;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;"Curva;Declive";Sim;1;0;1;0;1;0;0;1;-21,335743;-41,710403;SPRF-RJ;DEL08/RJ;UOP03-DEL08-RJ
763848;09/04/2026;quinta-feira;00:40:00;SP;116;148;SAO JOSE DOS CAMPOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;2;0;1;0;1;1;0;2;-23,19833445;-45,87613242;SPRF-SP;DEL02/SP;UOP01-DEL02-SP
763850;09/04/2026;quinta-feira;01:30:00;MG;381;698,5;LAVRAS;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Curva;Não;3;0;0;0;0;3;0;1;-21,2713248;-45,1361254;SPRF-MG;DEL04/MG;UOP02-DEL04-MG
763851;08/04/2026;quarta-feira;21:40:00;AL;101;201,7;SAO SEBASTIAO;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;2;0;0;2;2;0;0;1;-9,95984171;-36,54649512;SPRF-AL;DEL02-AL;UOP02-DEL02-AL
763852;09/04/2026;quinta-feira;02:34:00;DF;20;24;BRASILIA;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Curva;Não;2;0;1;0;1;1;0;1;-15,5948893;-47,65645981;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
763855;09/04/2026;quinta-feira;03:45:00;SC;101;186;BIGUACU;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;1;1;0;0;1;-27,434402;-48,625883;SPRF-SC;DEL01/SC;UOP01-DEL01-SC
763857;09/04/2026;quinta-feira;04:00:00;GO;60;54;ABADIANIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Dupla;Reta;Não;2;0;2;0;2;0;0;1;-16,181877;-48,653545;SPRF-GO;DEL02/GO;UOP01-DEL02-GO
763858;09/04/2026;quinta-feira;03:00:00;MT;163;827;SINOP;Condutor Dormindo;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;2;0;1;1;2;0;0;1;-11,929063;-55,512819;SPRF-MT;DEL06/MT;UOP02-DEL06-MT
763862;09/04/2026;quinta-feira;05:00:00;RS;386;248;SOLEDADE;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;1;0;0;0;0;1;0;1;-28,81841;-52,48454;SPRF-RS;DEL04/RS;UOP03-DEL04-RS
763863;09/04/2026;quinta-feira;06:00:00;RN;406;168,9;SAO GONCALO DO AMARANTE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Declive;Sim;2;0;2;0;2;0;0;2;-5,7576433;-35,3022409;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
763864;09/04/2026;quinta-feira;05:30:00;SC;101;330,9;TUBARAO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;0;0;0;4;0;2;-28,46121187;-48,99054766;SPRF-SC;DEL02/SC;UOP01-DEL02-SC
763865;09/04/2026;quinta-feira;05:30:00;PA;10;18;DOM ELISEU;Acessar a via sem observar a presença dos outros veículos;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-4,295162;-47,556727;SPRF-PA;DEL02/PA;UOP02-DEL02-PA
763867;09/04/2026;quinta-feira;05:10:00;RO;364;179;PIMENTA BUENO;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Ignorado;Simples;Reta;Não;1;0;0;1;1;0;0;1;-11,780782;-61,070997;SPRF-RO;DEL02-RO;UOP02-DEL02-RO
763868;09/04/2026;quinta-feira;06:17:00;TO;153;93;WANDERLANDIA;Pedestre - Ingestão de álcool/ substâncias psicoativas;Atropelamento de Pedestre;Com Vítimas Fatais;Amanhecer;Decrescente;Céu Claro;Simples;Rotatória;Não;2;1;0;0;0;0;0;2;-6,854579;-47,972573;SPRF-TO;DEL02-TO;UOP01-DEL02-TO
763869;09/04/2026;quinta-feira;06:00:00;SC;470;120,5;IBIRAMA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;"Curva;Aclive";Não;3;0;1;0;1;2;0;2;-27,09536434;-49,5261097;SPRF-SC;DEL04/SC;UOP02-DEL04-SC
763871;09/04/2026;quinta-feira;07:20:00;RJ;116;175;SAO JOAO DE MERITI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;1;0;2;-22,79250088;-43,36740844;SPRF-RJ;DEL06/RJ;UOP01-DEL06-RJ
763873;09/04/2026;quinta-feira;06:47:00;SC;470;35;GASPAR;Objeto estático sobre o leito carroçável;Colisão com objeto;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;0;1;0;1;-26,9122623;-48,9721737;SPRF-SC;DEL04/SC;UOP01-DEL04-SC
763874;09/04/2026;quinta-feira;07:40:00;DF;20;8;BRASILIA;Frear bruscamente;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Viaduto;Declive";Sim;1;0;1;0;1;0;0;1;-15,65501;-47,7850167;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
763875;09/04/2026;quinta-feira;07:35:00;SP;153;27,7;NOVA GRANADA;Desrespeitar a preferência no cruzamento;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Interseção de Vias;Não;2;0;1;0;1;1;0;2;-20,519782;-49,325357;SPRF-SP;DEL09/SP;UOP01-DEL09-SP
763878;09/04/2026;quinta-feira;08:00:00;RS;386;427,4;NOVA SANTA RITA;Frear bruscamente;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;"Curva;Retorno Regulamentado";Não;3;0;0;0;0;3;0;2;-29,82407932;-51,34767221;SPRF-RS;DEL04/RS;UOP02-DEL04-RS
763879;09/04/2026;quinta-feira;06:05:00;SP;101;51,1;UBATUBA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-23,4570459;-45,07035971;SPRF-SP;DEL06/SP;UOP01-DEL06-SP
763881;09/04/2026;quinta-feira;07:10:00;SC;101;132,9;CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-26,99734894;-48,65398407;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
763883;09/04/2026;quinta-feira;04:00:00;PR;376;355;ORTIGUEIRA;Acesso irregular;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;0;0;0;1;1;-24,26110725;-50,89367285;SPRF-PR;DEL07/PR;UOP02-DEL07-PR
763884;09/04/2026;quinta-feira;07:50:00;DF;80;12,9;BRASILIA;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-15,728696;-48,193127;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
763885;09/04/2026;quinta-feira;08:05:00;MG;40;521,3;CONTAGEM;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;2;1;0;2;-19,85383711;-44,07206456;SPRF-MG;DEL01/MG;UOP02-DEL01-MG
763886;09/04/2026;quinta-feira;08:20:00;PR;476;144,2;CURITIBA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";Não;4;0;2;0;2;2;0;4;-25,5451217;-49,3153233;SPRF-PR;DEL01/PR;UOP06-DEL01-PR
763887;09/04/2026;quinta-feira;07:50:00;PR;277;724,5;FOZ DO IGUACU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-25,50072035;-54,53439568;SPRF-PR;DEL05/PR;UOP03-DEL05-PR
763888;09/04/2026;quinta-feira;06:40:00;RJ;101;390;RIO DE JANEIRO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;1;2;0;2;-22,895257;-43,67964;SPRF-RJ;DEL03/RJ;UOP01-DEL03-RJ
763889;09/04/2026;quinta-feira;08:00:00;PE;232;222;PESQUEIRA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Simples;"Reta;Ponte";Não;2;1;0;1;1;0;0;1;-8,405183;-36,814696;SPRF-PE;DEL03/PE;UOP02-DEL03-PE
763890;09/04/2026;quinta-feira;09:15:00;MG;116;529,9;CARATINGA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;2;0;0;1;-19,812672;-42,135583;SPRF-MG;DEL06/MG;UOP02-DEL06-MG
763891;09/04/2026;quinta-feira;07:30:00;SP;116;99;PINDAMONHANGABA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Aclive;Sim;1;0;1;0;1;0;0;1;-22,98221165;-45,46421455;SPRF-SP;DEL08/SP;UOP01-DEL08-SP
763892;09/04/2026;quinta-feira;07:30:00;MT;364;579,8;NOBRES;Retorno proibido;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;0;1;1;3;0;2;-14,597342;-56,2385;SPRF-MT;DEL01/MT;UOP01-DEL01-MT
763893;09/04/2026;quinta-feira;09:00:00;PR;277;588;CASCAVEL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;2;0;1;0;1;1;0;2;-24,96663;-53,4243;SPRF-PR;DEL04/PR;UOP01-DEL04-PR
763895;04/03/2026;quarta-feira;08:00:00;PE;101;65;RECIFE;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;1;0;0;1;-8,030234;-34,942778;SPRF-PE;DEL01/PE;UOP01-DEL01-PE
763897;09/04/2026;quinta-feira;09:30:00;SC;101;146,5;ITAPEMA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;1;0;2;-27,08893165;-48,61324668;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
763898;09/04/2026;quinta-feira;10:15:00;RS;116;148,3;CAXIAS DO SUL;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Sim;5;0;0;1;1;3;0;4;-29,1573047;-51,1516022;SPRF-RS;DEL05/RS;UOP01-DEL05-RS
763899;09/04/2026;quinta-feira;09:30:00;PR;369;161;CAMBE;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;1;0;2;-23,2762485;-51,27604421;SPRF-PR;DEL07/PR;UOP01-DEL07-PR
763904;09/04/2026;quinta-feira;11:50:00;RN;110;46,8;MOSSORO;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-5,20292;-37,32466;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
